district,household_size,monthly_income_npr,land_owned_hectares,crop_diversity_score,livestock_count,distance_to_market_km,remittance_income,education_years_head,meals_per_day,diet_diversity_score,disaster_exposure_count,water_access,food_security_status
Panchthar,2,50624.7116,0.338794327,6,2,0,7084.924002,4,2,2,2,0,1
Morang,7,67903.22129,0.073715563,1,3,12,30063.39697,14,3,4,1,1,0
Jhapa,8,33590.46895,0.065099411,8,4,47,1027.539139,6,1,12,1,1,2
Nawalparasi West (Parasi),1,32260.87346,0.842338309,1,2,7,12181.71197,6,2,3,3,0,1
Siraha,10,31591.90141,0.149873608,8,3,21,50556.75769,9,3,11,4,1,1
Taplejung,9,44929.69208,0.017102456,2,2,3,1582.580157,12,2,8,3,1,2
Mugu,11,43172.45643,2.335740869,8,2,33,11675.64387,10,2,2,3,0,1
Ramechhap,4,9549.420763,2.359075872,10,1,44,2131.346388,0,2,10,5,1,2
Lalitpur,4,21142.0632,0.285025466,4,1,36,33106.11902,10,3,2,2,0,1
Sunsari,3,43117.0056,0.015513137,7,5,22,13291.82106,0,3,1,0,0,1
Manang,6,32679.65168,0.77955204,5,2,19,4010.416905,2,2,9,5,0,1
Okhaldhunga,1,16342.11348,1.066756758,8,5,23,5501.810248,7,3,3,4,1,2
Kathmandu,6,59004.16288,0.080128223,6,2,26,10904.6233,12,3,8,4,1,0
Dailekh,2,22204.58774,0.087333662,5,1,12,19383.76235,6,1,7,3,1,2
Dhading,9,35572.43395,1.036338568,1,5,4,10026.64907,2,3,12,3,1,1
Baitadi,2,32255.69422,1.529915899,3,4,15,3147.227993,1,2,1,1,0,1
Rasuwa,7,17740.97918,0.938549211,10,3,37,18471.76426,4,3,11,3,1,2
Solukhumbu,1,37959.27683,0.134445103,9,1,47,1889.635523,15,2,6,2,1,0
Dadeldhura,7,41273.71014,0.318128646,9,6,28,24864.24875,6,2,8,1,1,1
Rasuwa,5,27517.18349,0.55103941,5,2,25,7552.78863,0,3,6,0,1,1
Sindhuli,8,29620.92377,0.104821693,3,3,21,15863.95198,8,3,9,2,1,1
Manang,4,44607.79268,0.141891164,6,0,23,6339.935516,14,2,10,4,1,1
Nuwakot,10,3397.787749,0.199512333,5,3,12,16587.88617,0,2,3,4,1,2
Khotang,7,21479.9384,0.427414233,1,4,42,32998.65575,16,3,6,2,1,0
Jumla,6,38414.95834,0.428996319,2,4,20,18129.9704,8,2,10,5,1,0
Panchthar,5,26572.18037,1.010155979,5,4,0,16694.12124,14,3,4,3,1,0
Pyuthan,4,26343.53498,0.839044945,9,0,3,21245.78776,9,2,10,3,1,0
Bhojpur,7,49427.08074,1.470203491,4,4,2,10403.56937,2,3,12,3,0,0
Jajarkot,5,24866.81149,1.073503892,9,5,49,3732.549724,4,2,3,4,1,1
Palpa,5,66666.85202,0.175719329,3,3,22,25353.38003,1,2,8,2,1,0
Jhapa,1,6927.798754,0.241448951,1,2,15,15682.41526,5,3,7,3,1,1
Kailali,2,3000,0.416396416,6,3,44,5649.248674,15,2,7,5,1,2
Rupandehi,5,49062.97858,0.008624368,10,5,12,4841.768647,11,3,5,1,0,0
Bajhang,3,19256.77985,1.405432104,7,0,38,10395.07575,16,2,12,4,1,0
Solukhumbu,2,19526.82259,0.027214491,4,4,30,3484.763563,11,2,1,5,1,2
Lalitpur,4,50755.73238,0.233555427,10,1,23,31585.4069,16,3,6,2,0,0
Ramechhap,4,27043.70262,0.505231691,5,6,46,23308.15162,6,1,6,5,1,1
Kathmandu,4,49565.78905,0.43768929,4,3,14,5529.368687,15,2,3,2,0,1
Kalikot,4,25233.40892,0.637587935,3,4,4,759.9847016,7,2,5,2,0,1
Gorkha,3,40800.50435,0.449856139,1,1,48,798.9246052,1,1,9,2,0,1
Mustang,7,26817.24032,0.156041253,6,4,21,5288.531318,8,2,7,0,1,2
Rukum East,9,20283.00359,0.134695317,10,6,21,2393.861681,15,2,8,1,0,2
Manang,5,62689.62172,1.426689587,5,2,10,30992.81619,16,2,9,5,1,0
Parbat,4,52863.39482,0.18388798,1,6,23,8191.166498,9,3,6,0,1,1
Rolpa,11,23373.74907,0.197917355,5,4,44,6416.270271,0,1,5,5,1,2
Rupandehi,2,32145.66341,0.31959013,6,4,9,3686.572687,14,3,10,3,1,0
Surkhet,2,58619.62877,0.090101997,10,3,46,27601.74248,8,3,5,5,0,1
Bardiya,5,19188.47336,0.424679817,5,3,33,23586.97378,2,2,5,0,0,1
Kavrepalanchok,7,20054.27141,0.656231738,1,2,10,7275.578047,15,1,4,0,0,2
Kapilvastu,10,42520.96756,0.925068938,5,3,42,2783.343046,14,1,2,4,1,2
Dolakha,10,71327.91296,0.745740959,10,3,28,45544.64174,1,3,7,2,0,1
Dhanusa,9,35861.30483,0.095844943,1,3,21,5693.890526,9,3,7,0,1,2
Baitadi,7,51796.97983,0.365357681,3,2,32,22116.50832,3,3,8,2,0,0
Jhapa,5,18720.9639,0.023610222,2,2,7,9327.742458,16,3,8,1,1,1
Saptari,10,40776.83747,0.010774971,1,5,48,22824.5628,9,2,11,0,1,2
Mustang,10,29246.16461,0.348030847,4,1,31,9855.389549,5,3,8,4,1,2
Gorkha,10,64866.00126,0.174982326,2,2,39,38966.38818,0,2,9,4,1,2
Siraha,6,60579.05351,0.689995384,5,6,44,24173.3554,10,3,6,3,1,0
Manang,11,71470.66779,0.772936326,10,4,22,4522.436409,15,2,4,0,1,1
Kailali,3,23872.17137,1.354588401,1,1,4,8441.728521,6,2,2,1,1,1
Syangja,5,35567.97132,0.857978528,10,3,30,1590.241064,2,3,5,2,1,0
Kathmandu,8,41002.67079,0.029668025,1,3,28,35068.72563,13,3,6,5,0,1
Rupandehi,1,24496.51782,0.278768994,10,2,5,1077.215038,3,3,7,5,0,1
Tanahun,1,37096.8832,0.191316554,4,1,24,276.1505671,8,2,6,5,0,2
Darchula,7,49543.64858,0.292785654,7,4,24,10290.57955,14,3,4,5,0,1
Bajhang,5,26194.15156,0.104666077,2,5,30,13862.16385,11,3,4,0,0,1
Sindhuli,5,23746.29664,0.061687661,2,2,13,3788.863348,15,3,7,3,0,1
Taplejung,1,22685.50758,0.441613447,1,1,16,12678.71741,13,2,1,4,1,1
Bajura,9,13500.76184,0.764597057,5,4,15,33887.4082,3,3,3,5,0,2
Mugu,1,48663.88587,0.72621771,6,3,27,14757.11121,5,3,10,0,0,0
Kanchanpur,5,23709.30663,0.359733255,6,5,8,9124.946124,10,3,2,3,1,1
Okhaldhunga,10,22022.28272,0.443237022,2,2,1,2339.792677,3,3,2,1,0,2
Surkhet,9,43465.11736,0.435809869,7,1,3,2775.830481,7,2,7,5,1,1
Rasuwa,4,34830.14367,0.705756954,6,2,19,9935.042341,8,3,5,2,1,0
Rupandehi,8,26591.51424,0.02946699,8,1,40,9329.748055,1,2,12,1,1,2
Lamjung,6,47970.06097,0.742509705,6,7,35,11084.36978,2,2,3,1,0,1
Saptari,11,25952.86189,0.523652751,9,2,36,10635.8082,5,3,9,5,1,2
Mugu,3,3000,0.132469341,10,6,5,6261.825675,1,3,9,2,0,2
Ramechhap,4,56331.88782,0.030181863,2,3,0,17854.18639,7,2,3,0,0,1
Bardiya,2,21748.87239,0.068928609,7,1,44,3577.877098,7,3,2,2,1,2
Rukum West,1,23496.73314,0.446274527,5,4,49,28691.51007,2,3,3,3,1,1
Nawalparasi West (Parasi),8,23567.40702,0.852304272,1,7,2,3242.446747,16,3,9,1,0,1
Udayapur,1,35953.61582,0.244471808,3,0,36,8064.922587,10,2,8,5,0,1
Dhanusa,11,30612.12068,0.285974251,4,5,44,3549.957707,2,1,3,2,1,2
Tanahun,1,50809.13781,1.632192847,2,3,41,14452.8109,11,3,4,4,1,0
Panchthar,4,61321.82388,0.143726194,7,5,2,9740.909223,13,3,5,2,1,0
Bhojpur,10,24132.80835,0.065721147,1,3,42,7033.599103,0,2,4,2,1,2
Kavrepalanchok,10,19991.88122,0.252417406,3,2,32,9669.169519,11,3,12,3,1,2
Dailekh,6,26649.57801,0.822068666,9,3,14,8203.022689,3,3,11,5,0,1
Nawalparasi West (Parasi),9,42024.93266,0.590223698,2,2,3,28982.45591,2,3,12,1,1,0
Lamjung,1,33138.2245,0.322502449,5,5,14,1990.401852,16,3,2,3,0,1
Udayapur,7,26993.41584,2.007216963,4,3,6,23638.69952,12,3,11,3,1,0
Bajura,10,14247.83205,0.796807208,3,4,46,15977.49951,16,2,9,4,0,2
Kalikot,11,3000,0.038314563,5,2,3,6423.033212,16,2,2,3,0,2
Mustang,5,18924.51912,0.819028475,6,1,2,37718.504,4,3,5,5,1,1
Sarlahi,8,55230.65379,0.014599318,1,5,22,2920.995089,7,2,11,3,1,2
Lalitpur,7,41975.88437,0.630447799,2,4,13,5572.223656,1,3,9,4,1,1
Rasuwa,4,31935.43484,0.141800223,1,5,5,7046.240521,8,1,8,0,1,1
Syangja,4,46676.58874,0.715309963,3,5,32,15653.18286,6,3,1,3,1,1
Udayapur,6,14393.86952,0.222446558,8,3,8,43896.26841,15,2,3,2,0,1
Nuwakot,6,35908.00082,1.238170718,8,5,11,13500.64649,11,3,10,3,1,0
Dolakha,9,6418.318011,0.246510202,4,2,49,29101.04754,4,3,9,1,1,2
Kapilvastu,5,40536.30442,0.58007038,6,1,34,35303.95899,5,2,3,2,0,1
Rolpa,8,39152.24282,0.202062519,9,3,30,9423.422895,16,2,11,2,1,1
Solukhumbu,5,39532.93157,1.494952475,7,6,2,9592.223149,14,3,4,0,0,0
Baglung,2,53681.88928,0.911199119,2,4,45,4315.186032,9,3,3,1,1,1
Sarlahi,6,47415.91674,0.167275324,2,1,35,13803.97356,2,3,7,1,1,0
Bajhang,9,15657.38215,1.783170925,3,6,12,1917.97483,6,3,9,1,0,1
Kathmandu,3,53923.50925,0.265113402,8,3,12,15090.30784,1,1,4,3,1,0
Nawalparasi East (Nawalpur),1,31648.76883,0.633098876,10,2,33,33509.47971,12,3,9,3,1,0
Achham,1,3477.623973,0.814864963,9,0,20,21455.9314,13,3,2,2,1,1
Mugu,3,33259.91,0.013901094,3,4,33,15712.58831,3,2,2,0,1,1
Bajhang,10,45354.06544,1.916032256,9,1,41,27339.83768,7,3,9,3,1,1
Sarlahi,5,18778.36965,0.253360463,10,4,42,19629.73471,4,3,7,5,1,1
Rupandehi,3,56325.7319,0.126268858,8,2,27,11314.5557,11,3,5,5,0,0
Udayapur,9,20226.93505,1.141109859,5,6,46,11042.83612,11,2,5,3,1,1
Lamjung,8,27302.52868,0.72821045,10,2,34,1697.583196,10,2,9,0,1,1
Rukum West,3,24364.19943,0.054442948,3,2,13,8548.413568,1,3,11,1,0,1
Jumla,9,7656.380621,0.074688341,7,6,17,11086.27922,4,2,4,2,0,2
Myagdi,6,19109.86204,0.753563733,9,5,18,9520.82589,12,3,11,3,0,1
Syangja,7,23610.25113,0.046636351,6,1,18,22442.56778,16,2,1,0,0,2
Lalitpur,4,32918.31146,1.494618351,3,4,32,2632.489799,5,3,6,0,0,0
Panchthar,4,3000,0.811808919,5,1,34,23763.78454,16,2,3,1,0,2
Humla,2,46464.84837,0.245225203,7,4,19,20302.34163,16,3,2,4,1,0
Gorkha,5,46306.77922,0.270533712,8,3,28,34662.63544,14,1,4,4,1,1
Rukum East,8,53903.37993,0.423734706,4,3,7,7013.020019,3,2,9,4,1,1
Udayapur,7,11133.51235,0.268681776,2,3,24,2913.66629,3,3,8,4,1,2
Rukum West,7,30314.69728,0.91801169,10,1,16,21321.27598,4,3,12,3,1,0
Dailekh,6,50062.96992,2.207047315,2,3,0,13316.6735,14,3,7,5,1,0
Parbat,3,51439.93308,0.526994669,3,2,37,18697.58707,1,1,2,5,0,2
Dadeldhura,5,58662.89501,0.354394784,8,3,48,85892.58799,10,2,1,0,1,1
Dadeldhura,1,36643.43959,0.151214573,1,3,29,3245.12138,2,3,12,5,1,1
Terhathum,7,34104.41827,0.635808196,7,1,27,7941.250719,10,3,7,5,1,1
Sankhuwasabha,9,10072.81286,0.694209376,6,3,32,3210.839396,2,2,12,2,1,2
Parbat,1,52038.01911,0.693472755,2,4,12,29558.61196,10,2,10,5,1,0
Dang,2,27634.97213,0.016413491,9,3,23,256.902844,1,2,5,5,0,2
Siraha,3,35543.05564,1.376306647,5,4,43,2179.25618,14,2,11,5,0,1
Kalikot,3,34474.72916,0.247590425,2,4,36,4272.696869,7,1,8,3,1,2
Kapilvastu,8,3000,0.817935332,3,2,21,22131.68465,1,3,5,4,1,2
Lalitpur,7,22016.70842,0.855787275,7,2,12,14851.24719,7,3,10,2,1,0
Morang,6,42262.10192,0.630845422,7,0,39,7380.360596,11,2,5,2,1,0
Mustang,10,34222.62716,0.301383733,10,2,11,2592.109872,5,3,8,5,0,1
Jhapa,10,42389.16761,0.562484439,1,4,40,5820.465195,1,3,9,5,0,2
Humla,11,47541.55104,0.024617392,10,3,48,20404.73672,11,3,2,4,0,2
Pyuthan,4,21828.15071,0.861028112,4,2,45,7217.830019,11,3,8,2,1,0
Ramechhap,9,26757.59551,0.062942138,6,6,6,9315.058457,12,3,7,3,1,2
Baitadi,1,32741.00599,0.303255065,8,1,35,14071.3754,8,3,8,1,0,0
Kapilvastu,11,47375.98327,0.065633698,3,2,28,36608.33082,14,3,3,3,1,2
Sindhuli,2,31254.43139,1.088677143,3,6,28,4317.336581,10,2,4,3,0,0
Kanchanpur,4,6502.445536,0.479507945,8,1,25,8913.015206,8,2,7,1,1,1
Palpa,3,31829.07406,0.704561262,8,2,26,5572.942607,7,3,5,4,1,1
Gorkha,1,46732.32722,0.688521778,8,5,23,9415.643217,10,3,7,4,0,1
Bajhang,5,56712.31077,1.105602685,1,3,30,17883.7052,4,2,6,1,1,0
Jumla,7,39489.21479,0.085331865,8,7,6,9868.556711,3,3,4,5,1,1
Panchthar,2,11224.05318,0.646806236,8,2,16,26985.05576,4,2,2,3,0,2
Dadeldhura,5,28498.06807,0.513588949,2,2,48,12086.61382,6,2,12,0,0,1
Mustang,6,42600.91436,0.018830702,9,1,32,7310.669517,16,3,6,2,0,1
Dolpa,11,48859.43613,0.134954263,7,0,33,22871.01123,0,3,6,2,1,1
Terhathum,7,43113.1454,0.186833766,8,2,17,8466.663848,15,3,6,2,0,1
Nawalparasi East (Nawalpur),1,30974.27939,0.045193961,2,2,40,10871.19741,8,2,1,0,0,1
Rupandehi,7,48736.24688,0.262842388,4,4,4,78517.07784,11,3,6,3,1,0
Syangja,4,24750.95852,0.016547608,7,1,0,23156.98091,10,3,2,4,0,1
Salyan,8,37954.38517,0.48336436,6,6,6,28980.03913,5,1,10,5,1,1
Nawalparasi West (Parasi),4,46996.59859,0.142574454,7,3,33,13478.64204,3,2,5,1,1,0
Rupandehi,6,44226.17291,0.202966928,1,6,2,6420.641642,15,1,7,2,0,1
Saptari,9,44585.51952,1.447919807,8,5,35,71114.18395,2,3,10,5,1,1
Sarlahi,5,44182.6399,0.419278085,7,1,34,4196.107278,7,3,1,0,1,1
Nuwakot,4,18220.89796,0.188016526,4,3,11,30931.9179,15,3,5,5,1,1
Rukum East,8,35280.9208,0.547471502,1,5,14,36337.65655,1,3,9,1,1,0
Dolakha,9,20452.07266,0.135141018,8,1,3,25519.57983,12,3,3,3,1,2
Ramechhap,4,30368.4151,0.046385065,10,4,32,1816.997395,15,3,2,0,1,1
Rolpa,3,16298.56112,0.012676792,7,3,15,28873.84467,7,2,10,5,0,1
Lamjung,8,40519.4673,1.816074321,8,1,28,16349.75165,1,2,2,0,1,0
Sindhuli,5,3557.572045,0.773741998,10,2,5,17130.18788,0,2,3,1,1,2
Bhaktapur,2,44876.49908,0.965507212,1,3,48,23163.99539,16,3,1,1,0,0
Rolpa,10,35245.56461,2.375397331,5,2,36,10115.98066,6,2,2,2,0,2
Okhaldhunga,9,65434.55431,1.60968131,9,3,22,4662.36093,8,2,6,3,1,1
Dang,3,31726.39757,0.801162755,5,3,12,12832.5981,2,1,8,1,0,0
Achham,2,31721.65284,0.710476753,10,3,43,1725.700046,10,3,4,2,1,0
Kathmandu,1,45920.51652,0.246452439,3,3,0,16849.959,15,3,2,5,1,0
Okhaldhunga,8,32656.11657,0.065900472,9,2,11,9893.972472,8,3,5,2,1,1
Dolakha,11,39397.32492,0.51159891,9,1,26,10467.29974,11,3,12,1,1,1
Nawalparasi East (Nawalpur),3,50910.40067,0.515171638,4,1,24,3083.645687,13,3,3,0,1,1
Kanchanpur,7,30719.7626,1.824905984,4,4,21,632.3875096,3,2,5,5,1,1
Kailali,1,54124.1627,0.350651875,8,2,33,14173.04564,3,2,3,0,0,1
Manang,1,8133.858312,0.704274972,7,1,17,16130.65732,10,2,11,0,1,0
Dang,9,60655.67802,0.5133582,5,2,40,10346.0536,1,2,4,2,1,1
Taplejung,8,6389.342697,0.11670467,6,4,15,21769.29708,2,3,5,0,1,2
Bajura,3,56634.99699,0.53798744,3,1,28,12441.93578,1,2,7,3,0,1
Lamjung,6,5136.600507,0.466069523,6,4,29,28277.47762,0,3,2,0,1,1
Bhojpur,11,66689.34589,0.408619706,8,3,29,5097.65921,4,2,6,5,1,2
Rasuwa,3,37574.01942,0.432215988,10,3,19,4178.02712,6,2,6,5,0,0
Dhanusa,4,19881.85228,0.107467367,9,2,46,4539.810594,3,3,6,0,1,1
Jumla,1,64841.91627,0.373588326,3,1,21,464.9079145,2,2,7,2,0,1
Morang,5,17578.07884,0.558314842,8,3,41,34632.68059,5,3,11,5,1,1
Bhojpur,1,31362.33793,0.40335908,3,0,33,106713.6726,11,1,3,4,1,1
Dhading,1,76675.39666,0.402463067,2,2,3,25434.95256,15,2,5,3,1,0
Terhathum,10,41328.61047,0.048412261,5,4,49,7980.639146,7,3,12,2,1,2
Dolpa,11,3000,0.127006339,4,1,30,6552.793893,10,3,9,3,1,2
Bardiya,11,30627.32452,0.232256361,5,0,49,22353.67592,12,2,9,3,0,1
Syangja,7,29211.8486,0.326161162,6,0,13,10698.56807,13,3,7,0,0,1
Udayapur,6,38016.27003,0.540748831,3,4,7,42066.23188,7,3,9,3,1,0
Mustang,2,34288.91245,1.194177925,1,1,36,4918.806173,0,2,3,0,1,1
Kapilvastu,11,43733.60797,0.104015713,4,3,4,5869.394825,3,2,12,3,1,2
Banke,2,10551.13199,0.009121808,6,4,7,101196.1672,16,3,7,5,0,1
Arghakhanchi,11,26233.55136,0.357870556,2,1,10,57370.32542,5,3,1,4,1,2
Sunsari,7,39989.49811,0.33948902,2,3,28,32467.37968,4,2,7,3,1,1
Jumla,1,22805.73108,0.481644946,1,2,20,7778.550205,13,2,3,1,1,1
Arghakhanchi,2,52535.09734,1.074654193,9,3,38,27266.56908,13,2,3,0,1,0
Nawalparasi West (Parasi),8,23125.81052,0.972786524,3,2,12,4998.419841,1,2,7,4,1,2
Kalikot,6,37293.26543,0.063245166,2,2,48,4410.627207,8,2,8,0,1,1
Terhathum,2,33320.68856,1.630818203,4,2,18,11859.33826,6,3,4,4,0,0
Gulmi,7,18765.10602,0.070199722,6,2,2,29519.88645,10,3,12,0,1,1
Sindhuli,4,35967.85592,0.604009157,1,4,33,1538.353559,7,3,1,1,1,1
Tanahun,2,14009.08552,0.669588683,9,3,37,12496.69028,9,2,5,5,1,1
Arghakhanchi,6,27902.22037,0.683430902,9,2,18,14114.06827,16,1,10,1,1,0
Humla,11,35484.38647,0.185017607,8,3,31,13005.28742,16,1,4,4,1,2
Kalikot,9,12162.58897,0.240595657,6,4,46,3698.049616,0,3,9,2,1,2
Salyan,11,44976.02625,0.47734304,4,4,35,994.1668078,3,2,3,0,0,2
Panchthar,9,39165.9947,0.133576832,2,3,38,33805.76359,10,2,4,2,0,1
Kaski,8,43512.01242,0.012311737,8,5,13,12817.79229,8,1,10,3,0,2
Arghakhanchi,3,35039.50522,0.495519737,7,0,6,21909.09099,8,3,3,1,1,0
Parbat,3,16589.0627,0.375605618,4,1,19,6798.660912,2,3,3,0,1,1
Dhanusa,2,34998.83437,0.64154489,3,2,31,651.4789305,5,2,7,1,0,1
Ramechhap,5,44969.55334,0.095186861,6,4,45,4507.767678,5,3,5,3,1,1
Rolpa,4,15955.05937,1.103027296,1,3,30,1142.943687,9,3,5,5,1,1
Dailekh,7,17226.78373,0.094850084,2,4,21,1222.076244,9,2,4,4,0,2
Tanahun,4,31062.64982,1.331738829,7,2,4,3620.745983,16,2,10,0,0,0
Dang,9,29058.72744,0.358180071,3,0,30,15059.54956,14,3,8,0,1,1
Parbat,2,34741.37865,0.47884502,1,1,14,25537.36045,3,2,1,0,0,1
Tanahun,11,30332.83287,1.361381898,2,4,43,25835.49077,9,3,11,4,1,1
Sunsari,6,37559.99273,0.213930441,10,2,16,41650.52447,7,1,9,1,0,1
Humla,7,54549.08831,0.120408881,10,3,36,16023.35296,0,3,11,4,1,1
Jhapa,4,43614.21422,0.354085413,9,6,18,300.9123156,16,2,9,5,1,0
Sarlahi,6,35898.42647,0.168119864,7,3,9,7107.823983,11,3,11,1,1,0
Jhapa,7,17292.61525,0.450267391,7,2,43,1772.641735,11,3,5,5,1,1
Nawalparasi West (Parasi),4,23448.2146,0.193163617,10,2,33,22540.04626,12,2,1,0,1,1
Nawalparasi East (Nawalpur),8,48467.74686,1.199223848,8,2,48,1912.202151,13,2,12,4,1,1
Taplejung,9,27504.2337,0.560863166,8,5,24,1679.441516,7,2,12,5,0,2
Syangja,1,19515.96594,0.000144419,9,3,36,429.2120874,13,3,2,3,1,2
Sarlahi,7,68568.5299,0.982312851,2,1,27,46684.92913,6,3,2,4,1,1
Bajura,9,59391.34998,0.240476722,8,5,14,23106.37963,16,2,6,1,1,0
Bajura,10,33008.74529,0.231581032,8,3,19,6081.470028,10,3,10,0,1,1
Jumla,5,17677.36797,0.289792838,5,3,12,7084.638359,0,3,9,1,1,1
Morang,2,46573.74156,0.596977236,5,2,19,919.0130092,7,2,3,2,1,1
Jumla,10,27158.91203,0.350103074,4,2,42,2578.149104,12,3,8,0,1,1
Gorkha,6,49216.5242,0.594342807,5,4,30,5597.540056,16,3,2,3,1,1
Nawalparasi East (Nawalpur),7,27175.14543,0.095243218,2,3,17,7362.109726,11,3,5,3,1,1
Baitadi,2,61326.32909,2.107233078,2,6,40,14512.82938,15,2,12,2,1,0
Terhathum,2,26700.1339,0.784725712,5,0,47,6469.415327,9,3,4,1,1,0
Rasuwa,10,72835.73575,0.172774952,3,3,27,46383.81738,15,3,5,3,1,1
Nawalparasi West (Parasi),10,38120.92456,0.772782127,1,4,46,6296.371241,2,3,4,1,1,1
Lalitpur,1,57148.89014,0.513435605,9,2,3,42605.3991,0,2,1,0,0,1
Rupandehi,4,26358.39426,0.069373795,2,2,23,19632.20693,7,3,1,4,1,2
Arghakhanchi,7,14018.39597,0.117752325,10,2,43,34523.41539,15,3,6,0,0,1
Rupandehi,9,3000,0.025311343,2,2,44,18218.28784,14,3,8,1,1,2
Mahottari,3,55425.66141,0.994037446,4,1,8,12610.23814,6,2,7,5,1,0
Kailali,11,36088.22256,0.481381938,2,5,46,10672.19652,1,3,4,2,1,1
Dadeldhura,7,15038.79279,0.228535486,7,2,49,5165.652543,12,3,5,5,1,2
Gorkha,7,56091.24882,0.081041764,10,2,31,5311.046244,4,3,8,0,0,2
Myagdi,7,53495.90427,0.397042455,1,1,31,3788.698278,9,2,6,3,1,2
Sarlahi,2,57118.17345,0.446994498,2,6,38,7305.19192,7,3,8,0,1,0
Kathmandu,6,13563.42354,0.726293395,5,2,20,2036.832076,12,2,6,0,1,1
Syangja,2,54942.58082,2.10268026,2,2,43,7355.668301,5,2,8,0,1,0
Saptari,6,41144.67161,0.342499888,9,3,41,26913.37482,7,2,12,2,1,0
Parbat,10,57841.9686,0.312560129,4,5,38,30637.07573,8,3,12,1,1,1
Tanahun,3,43683.69863,0.277154617,9,1,45,15443.16696,16,3,4,2,1,0
Sankhuwasabha,2,37768.24901,1.052414369,1,6,26,4452.049178,3,2,10,3,1,1
Mugu,6,55159.76375,0.101987226,1,5,46,4123.451874,5,3,2,1,0,2
Bhaktapur,2,48630.39101,0.252785594,1,6,35,4884.475117,10,3,3,3,0,1
Doti,5,52308.24958,0.774526814,4,5,7,10398.38454,9,3,5,1,1,0
Kailali,2,27191.24159,0.009491643,9,3,18,56225.92572,10,3,4,1,0,0
Rolpa,3,32241.45002,0.204971081,8,3,28,1734.268935,7,3,5,5,1,1
Ilam,3,7258.982524,0.615407547,7,2,18,10412.57841,2,2,1,0,1,2
Udayapur,6,26038.01489,0.12344164,1,3,4,17197.08936,1,3,1,0,1,1
Rolpa,6,47646.29662,0.216332821,3,6,21,4228.699165,1,2,12,2,1,1
Bajhang,10,44027.00508,0.399371827,9,5,34,52160.94696,11,3,2,1,1,1
Tanahun,3,19327.48624,0.32893331,9,2,9,6439.185224,4,3,11,3,0,1
Kathmandu,3,55517.52672,0.067247951,5,1,14,40402.36316,3,2,2,0,0,1
Solukhumbu,1,82569.20457,1.670654181,6,7,1,13645.51601,15,3,8,5,0,0
Darchula,7,20556.40873,0.027182164,6,4,41,61.31664388,13,2,10,3,1,2
Dhading,8,31705.89117,0.83115955,10,2,21,5590.151641,1,2,4,5,1,1
Sankhuwasabha,2,25054.47319,0.044461035,4,3,47,326.7631042,6,1,6,0,1,2
Lamjung,4,33481.8279,0.377873392,1,5,34,7206.282718,10,3,2,1,1,1
Solukhumbu,10,39382.49601,0.115722331,5,2,38,40441.97967,11,2,1,3,1,2
Siraha,7,23842.67298,0.091260128,1,2,18,22645.04393,4,3,12,2,1,1
Syangja,8,30569.28329,0.080734907,1,3,46,14518.97699,15,3,7,2,1,1
Sankhuwasabha,1,36395.89118,0.361749895,5,5,11,11600.79004,6,3,4,2,1,0
Parbat,4,42545.63146,0.434764021,5,3,33,6992.132571,7,3,4,0,1,0
Morang,6,58463.88648,0.085895926,7,3,44,3565.098399,3,3,2,0,1,1
Mustang,3,34768.33826,2.329354174,2,2,19,968.4765074,3,2,9,2,1,0
Dolpa,5,26010.62984,0.178854342,6,4,6,3163.531766,5,2,2,3,0,2
Dang,10,46141.42636,0.368425662,2,7,23,6496.863655,1,3,5,0,1,1
Nawalparasi East (Nawalpur),9,41402.76606,0.146214085,10,1,2,11009.26002,8,3,6,2,1,1
Kalikot,11,31914.75847,0.408639448,5,3,5,3429.954428,7,2,3,0,1,2
Arghakhanchi,3,42760.2676,0.84639301,4,3,32,54935.6607,11,3,11,4,1,0
Rasuwa,5,28869.62274,0.441760607,10,3,33,1199.455546,15,3,3,3,1,1
Kavrepalanchok,8,26513.8557,0.201828396,5,2,32,1493.854657,0,3,6,1,1,1
Sindhupalchok,6,4610.925523,0.1713279,2,1,28,17213.99869,3,3,5,3,1,2
Lamjung,4,29753.23028,0.853611726,8,4,22,21101.2266,13,3,5,1,0,0
Kathmandu,8,6799.632306,0.07549998,8,4,3,53877.09102,4,3,5,2,0,2
Ramechhap,11,24769.53842,0.277189367,6,6,4,11339.52275,2,3,9,0,1,0
Salyan,3,44271.69179,0.098558895,3,3,33,2721.639856,11,3,8,2,1,0
Mahottari,3,10917.28522,0.179024077,4,3,15,41692.13489,10,3,4,5,0,1
Myagdi,4,31962.48089,0.0994084,1,3,39,58857.17839,8,2,6,1,1,0
Nawalparasi East (Nawalpur),9,36047.57868,1.307013771,9,3,46,38559.69532,4,2,5,4,0,1
Bajhang,5,31182.49273,0.789846538,10,6,42,30795.63766,9,3,11,1,0,0
Rukum West,8,27298.64276,0.493854092,5,5,41,1211.223547,8,2,6,0,1,1
Lalitpur,6,40206.22102,0.152490526,8,5,2,28952.20283,12,2,11,4,1,0
Jajarkot,3,42425.58721,0.428287745,3,3,42,45936.7051,7,3,8,0,1,0
Chitwan,8,35024.41806,0.441423918,4,4,48,12054.96379,12,3,6,4,1,1
Kanchanpur,9,28187.82532,0.535549981,4,2,41,22214.86666,8,2,6,0,1,1
